Date,Date Time,Actual Wait,Posted Wait,,Year,Month,Day,Average Daily Wait Time (Minutes),Unique Months,Average Monthly Wait Time (Minutes)
11/22/2015,11/22/2015 16:34,,10,,,,,,,
11/22/2015,11/22/2015 16:35,,10,,,,,,,
11/22/2015,11/22/2015 16:42,,15,,,,,,,
11/22/2015,11/22/2015 16:49,,25,,,,,,,
11/22/2015,11/22/2015 16:56,,30,,,,,,,
11/22/2015,11/22/2015 17:07,,20,,,,,,,
11/22/2015,11/22/2015 17:14,,15,,,,,,,
11/22/2015,11/22/2015 17:21,,20,,,,,,,
11/22/2015,11/22/2015 17:27,,25,,,,,,,
11/22/2015,11/22/2015 17:30,,30,,,,,,,
11/22/2015,11/22/2015 17:35,,25,,,,,,,
11/22/2015,11/22/2015 17:42,,30,,,,,,,
11/22/2015,11/22/2015 17:49,,25,,,,,,,
11/22/2015,11/22/2015 17:56,,25,,,,,,,
11/22/2015,11/22/2015 17:59,,30,,,,,,,
11/22/2015,11/22/2015 17:59,11,,,,,,,,
11/22/2015,11/22/2015 18:07,,20,,,,,,,
11/22/2015,11/22/2015 18:14,,20,,,,,,,
11/22/2015,11/22/2015 18:21,,15,,,,,,,
11/22/2015,11/22/2015 18:27,,15,,,,,,,
11/22/2015,11/22/2015 18:27,,20,,,,,,,
11/22/2015,11/22/2015 18:35,,10,,,,,,,
11/22/2015,11/22/2015 18:42,,10,,,,,,,
11/22/2015,11/22/2015 18:49,,10,,,,,,,
11/22/2015,11/22/2015 18:56,,10,,,,,,,
11/22/2015,11/22/2015 19:00,,10,,,,,,,
11/22/2015,11/22/2015 19:07,,10,,,,,,,
11/22/2015,11/22/2015 19:14,,10,,,,,,,
11/22/2015,11/22/2015 19:27,,10,,,,,,,
11/22/2015,11/22/2015 19:35,,10,,,,,,,
11/22/2015,11/22/2015 19:42,,10,,,,,,,
11/22/2015,11/22/2015 19:49,,5,,,,,,,
11/22/2015,11/22/2015 19:56,,5,,,,,,,
11/22/2015,11/22/2015 20:07,,5,,,,,,,
11/22/2015,11/22/2015 20:14,,5,,,,,,,
11/22/2015,11/22/2015 20:21,,5,,,,,,,
11/22/2015,11/22/2015 20:35,,5,,,,,,,
11/22/2015,11/22/2015 20:42,,5,,,,,,,
11/22/2015,11/22/2015 20:49,,5,,,,,,,
11/22/2015,11/22/2015 21:07,,5,,,,,,,
11/22/2015,11/22/2015 21:14,,5,,,,,,,
11/22/2015,11/22/2015 21:21,,5,,,,,,,
11/22/2015,11/22/2015 21:27,,10,,,,,,,
11/22/2015,11/22/2015 21:35,,10,,,,,,,
11/22/2015,11/22/2015 21:49,,5,,,,,,,
11/22/2015,11/22/2015 21:56,,5,,,,,,,
11/22/2015,11/22/2015 22:00,,5,,,,,,,
11/22/2015,11/22/2015 22:07,,5,,,,,,,
11/22/2015,11/22/2015 22:14,2,,,,,,,,
11/22/2015,11/22/2015 22:21,,5,,,,,,,
11/22/2015,11/22/2015 22:27,,5,,,,,,,
11/22/2015,11/22/2015 22:35,,5,,,,,,,
11/22/2015,11/22/2015 22:40,2,,,,,,,,
11/22/2015,11/22/2015 22:42,,5,,,,,,,
11/22/2015,11/22/2015 22:49,,5,,,,,,,
11/22/2015,11/22/2015 22:56,,5,,,,,,,
11/22/2015,11/22/2015 23:00,,5,,,,,,,
11/22/2015,11/22/2015 23:07,,5,,,,,,,
11/22/2015,11/22/2015 23:14,,5,,,,,,,
11/22/2015,11/22/2015 23:27,,5,,,,,,,
11/22/2015,11/22/2015 23:35,,5,,,,,,,
11/22/2015,11/22/2015 23:42,,5,,,,,,,
11/22/2015,11/22/2015 23:49,,5,,,,,,,
11/22/2015,11/22/2015 23:56,,5,,,,,,,
11/22/2015,11/23/2015 0:00,,5,,,,,,,
11/23/2015,11/23/2015 7:49,,5,,,,,,,
11/23/2015,11/23/2015 7:56,,5,,,,,,,
11/23/2015,11/23/2015 8:07,,5,,,,,,,
11/23/2015,11/23/2015 8:14,,5,,,,,,,
11/23/2015,11/23/2015 8:27,,5,,,,,,,
11/23/2015,11/23/2015 8:35,,5,,,,,,,
11/23/2015,11/23/2015 8:40,3,,,,,,,,
11/23/2015,11/23/2015 8:42,,5,,,,,,,
11/23/2015,11/23/2015 9:00,,10,,,,,,,
11/23/2015,11/23/2015 9:07,,10,,,,,,,
11/23/2015,11/23/2015 9:14,,10,,,,,,,
11/23/2015,11/23/2015 9:21,,10,,,,,,,
11/23/2015,11/23/2015 9:27,,20,,,,,,,
11/23/2015,11/23/2015 9:34,25,,,,,,,,
11/23/2015,11/23/2015 9:35,,20,,,,,,,
11/23/2015,11/23/2015 9:40,25,,,,,,,,
11/23/2015,11/23/2015 9:42,,20,,,,,,,
11/23/2015,11/23/2015 9:49,,25,,,,,,,
11/23/2015,11/23/2015 9:56,,40,,,,,,,
11/23/2015,11/23/2015 10:00,,50,,,,,,,
11/23/2015,11/23/2015 10:07,,60,,,,,,,
11/23/2015,11/23/2015 10:14,,60,,,,,,,
11/23/2015,11/23/2015 10:19,,45,,,,,,,
11/23/2015,11/23/2015 10:21,,40,,,,,,,
11/23/2015,11/23/2015 10:25,,40,,,,,,,
11/23/2015,11/23/2015 10:27,,40,,,,,,,
11/23/2015,11/23/2015 10:35,,40,,,,,,,
11/23/2015,11/23/2015 10:42,,40,,,,,,,
11/23/2015,11/23/2015 10:49,,40,,,,,,,
11/23/2015,11/23/2015 10:56,,45,,,,,,,
11/23/2015,11/23/2015 11:07,,45,,,,,,,
11/23/2015,11/23/2015 11:14,,45,,,,,,,
11/23/2015,11/23/2015 11:15,,40,,,,,,,
11/23/2015,11/23/2015 11:21,,45,,,,,,,
11/23/2015,11/23/2015 11:24,,55,,,,,,,
11/23/2015,11/23/2015 11:27,,50,,,,,,,
11/23/2015,11/23/2015 11:35,,45,,,,,,,
11/23/2015,11/23/2015 11:42,,45,,,,,,,
11/23/2015,11/23/2015 11:49,,45,,,,,,,
11/23/2015,11/23/2015 11:56,,45,,,,,,,
11/23/2015,11/23/2015 12:00,,45,,,,,,,
11/23/2015,11/23/2015 12:07,,40,,,,,,,
11/23/2015,11/23/2015 12:14,,50,,,,,,,
11/23/2015,11/23/2015 12:21,,50,,,,,,,
11/23/2015,11/23/2015 12:27,,50,,,,,,,
11/23/2015,11/23/2015 12:35,,60,,,,,,,
11/23/2015,11/23/2015 12:42,,70,,,,,,,
11/23/2015,11/23/2015 12:49,,70,,,,,,,
11/23/2015,11/23/2015 12:56,,70,,,,,,,
11/23/2015,11/23/2015 13:07,,60,,,,,,,
11/23/2015,11/23/2015 13:14,,60,,,,,,,
11/23/2015,11/23/2015 13:21,,50,,,,,,,
11/23/2015,11/23/2015 13:27,,50,,,,,,,
11/23/2015,11/23/2015 13:35,,50,,,,,,,
11/23/2015,11/23/2015 13:42,,60,,,,,,,
11/23/2015,11/23/2015 13:49,,60,,,,,,,
11/23/2015,11/23/2015 13:56,,75,,,,,,,
11/23/2015,11/23/2015 13:57,45,,,,,,,,
11/23/2015,11/23/2015 14:07,,85,,,,,,,
11/23/2015,11/23/2015 14:14,,90,,,,,,,
11/23/2015,11/23/2015 14:27,,85,,,,,,,
11/23/2015,11/23/2015 14:35,,90,,,,,,,
11/23/2015,11/23/2015 14:42,,90,,,,,,,
11/23/2015,11/23/2015 14:49,,75,,,,,,,
11/23/2015,11/23/2015 14:56,,75,,,,,,,
11/23/2015,11/23/2015 15:00,,40,,,,,,,
11/23/2015,11/23/2015 15:07,,40,,,,,,,
11/23/2015,11/23/2015 15:14,,40,,,,,,,
11/23/2015,11/23/2015 15:21,,55,,,,,,,
11/23/2015,11/23/2015 15:27,,65,,,,,,,
11/23/2015,11/23/2015 15:35,,80,,,,,,,
11/23/2015,11/23/2015 15:42,,80,,,,,,,
11/23/2015,11/23/2015 15:56,,85,,,,,,,
11/23/2015,11/23/2015 16:00,,85,,,,,,,
11/23/2015,11/23/2015 16:00,,80,,,,,,,
11/23/2015,11/23/2015 16:07,,,,,,,,,
11/23/2015,11/23/2015 16:14,,,,,,,,,
11/23/2015,11/23/2015 16:21,,,,,,,,,
11/23/2015,11/23/2015 16:27,,,,,,,,,
11/23/2015,11/23/2015 16:35,,95,,,,,,,
11/23/2015,11/23/2015 16:42,,105,,,,,,,
11/23/2015,11/23/2015 16:49,,105,,,,,,,
11/23/2015,11/23/2015 16:56,,90,,,,,,,
11/23/2015,11/23/2015 17:07,,95,,,,,,,
11/23/2015,11/23/2015 17:14,,90,,,,,,,
11/23/2015,11/23/2015 17:21,,95,,,,,,,
11/23/2015,11/23/2015 17:27,,85,,,,,,,
11/23/2015,11/23/2015 17:35,,65,,,,,,,
11/23/2015,11/23/2015 17:42,,55,,,,,,,
11/23/2015,11/23/2015 17:49,,55,,,,,,,
11/23/2015,11/23/2015 17:56,,50,,,,,,,
11/23/2015,11/23/2015 18:07,,30,,,,,,,
11/23/2015,11/23/2015 18:14,,30,,,,,,,
11/23/2015,11/23/2015 18:21,,35,,,,,,,
11/23/2015,11/23/2015 18:27,,35,,,,,,,
11/23/2015,11/23/2015 18:35,,40,,,,,,,
11/23/2015,11/23/2015 18:42,,40,,,,,,,
11/23/2015,11/23/2015 18:49,,40,,,,,,,
11/23/2015,11/23/2015 18:56,,40,,,,,,,
11/23/2015,11/23/2015 19:00,,40,,,,,,,
11/23/2015,11/23/2015 19:07,,40,,,,,,,
11/23/2015,11/23/2015 19:14,,40,,,,,,,
11/23/2015,11/23/2015 19:21,,55,,,,,,,
11/23/2015,11/23/2015 19:27,,35,,,,,,,
11/23/2015,11/23/2015 19:35,,35,,,,,,,
11/23/2015,11/23/2015 19:42,,,,,,,,,
11/23/2015,11/23/2015 19:49,,30,,,,,,,
11/23/2015,11/23/2015 19:56,,30,,,,,,,
11/23/2015,11/23/2015 20:07,,35,,,,,,,
11/23/2015,11/23/2015 20:14,,30,,,,,,,
11/23/2015,11/23/2015 20:21,,30,,,,,,,
11/23/2015,11/23/2015 20:27,,30,,,,,,,
11/23/2015,11/23/2015 20:35,,15,,,,,,,
11/23/2015,11/23/2015 20:42,,15,,,,,,,
11/23/2015,11/23/2015 20:49,,15,,,,,,,
11/23/2015,11/23/2015 20:56,,15,,,,,,,
11/23/2015,11/23/2015 21:00,,15,,,,,,,
11/23/2015,11/23/2015 21:07,,15,,,,,,,
11/23/2015,11/23/2015 21:14,,15,,,,,,,
11/23/2015,11/23/2015 21:21,,20,,,,,,,
11/23/2015,11/23/2015 21:27,,20,,,,,,,
11/23/2015,11/23/2015 21:42,,30,,,,,,,
11/23/2015,11/23/2015 21:49,,30,,,,,,,
11/23/2015,11/23/2015 21:56,,15,,,,,,,
11/23/2015,11/23/2015 22:07,,,,,,,,,
11/23/2015,11/23/2015 22:14,,,,,,,,,
11/23/2015,11/23/2015 22:21,,,,,,,,,
11/23/2015,11/23/2015 22:27,,10,,,,,,,
11/23/2015,11/23/2015 22:35,,5,,,,,,,
11/23/2015,11/23/2015 22:42,,5,,,,,,,
11/23/2015,11/23/2015 22:49,,15,,,,,,,
11/23/2015,11/23/2015 22:56,,15,,,,,,,
11/23/2015,11/23/2015 23:00,,5,,,,,,,
11/23/2015,11/23/2015 23:07,,5,,,,,,,
11/23/2015,11/23/2015 23:14,,5,,,,,,,
11/23/2015,11/23/2015 23:21,,5,,,,,,,
11/23/2015,11/23/2015 23:27,,5,,,,,,,
11/23/2015,11/23/2015 23:35,,5,,,,,,,
11/23/2015,11/23/2015 23:42,,5,,,,,,,
11/23/2015,11/23/2015 23:49,,5,,,,,,,
11/23/2015,11/23/2015 23:56,,5,,,,,,,
11/24/2015,11/24/2015 8:07,,5,,,,,,,
11/24/2015,11/24/2015 8:14,,5,,,,,,,
11/24/2015,11/24/2015 8:21,,5,,,,,,,
11/24/2015,11/24/2015 8:27,,15,,,,,,,
11/24/2015,11/24/2015 8:35,,5,,,,,,,
11/24/2015,11/24/2015 8:42,,5,,,,,,,
11/24/2015,11/24/2015 8:49,,5,,,,,,,
11/24/2015,11/24/2015 8:49,,5,,,,,,,
11/24/2015,11/24/2015 8:50,2,,,,,,,,
11/24/2015,11/24/2015 8:56,,5,,,,,,,
11/24/2015,11/24/2015 9:00,,5,,,,,,,
11/24/2015,11/24/2015 9:07,,5,,,,,,,
11/24/2015,11/24/2015 9:14,,10,,,,,,,
11/24/2015,11/24/2015 9:21,,10,,,,,,,
11/24/2015,11/24/2015 9:27,,10,,,,,,,
11/24/2015,11/24/2015 9:35,,5,,,,,,,
11/24/2015,11/24/2015 9:42,,5,,,,,,,
11/24/2015,11/24/2015 9:49,,10,,,,,,,
11/24/2015,11/24/2015 9:56,,10,,,,,,,
11/24/2015,11/24/2015 10:00,,10,,,,,,,
11/24/2015,11/24/2015 10:00,24,,,,,,,,
11/24/2015,11/24/2015 10:02,,20,,,,,,,
11/24/2015,11/24/2015 10:07,,20,,,,,,,
11/24/2015,11/24/2015 10:08,,40,,,,,,,
11/24/2015,11/24/2015 10:09,,40,,,,,,,
11/24/2015,11/24/2015 10:09,24,,,,,,,,
11/24/2015,11/24/2015 10:09,26,,,,,,,,
11/24/2015,11/24/2015 10:13,,50,,,,,,,
11/24/2015,11/24/2015 10:13,24,,,,,,,,
11/24/2015,11/24/2015 10:27,,40,,,,,,,
11/24/2015,11/24/2015 10:42,,45,,,,,,,
11/24/2015,11/24/2015 10:49,,40,,,,,,,
11/24/2015,11/24/2015 10:56,,50,,,,,,,
11/24/2015,11/24/2015 11:00,,45,,,,,,,
11/24/2015,11/24/2015 11:07,,45,,,,,,,
11/24/2015,11/24/2015 11:14,,45,,,,,,,
11/24/2015,11/24/2015 11:21,,45,,,,,,,
11/24/2015,11/24/2015 11:27,,45,,,,,,,
11/24/2015,11/24/2015 11:35,,50,,,,,,,
11/24/2015,11/24/2015 11:42,,50,,,,,,,
11/24/2015,11/24/2015 11:49,,50,,,,,,,
11/24/2015,11/24/2015 11:56,,50,,,,,,,
11/24/2015,11/24/2015 12:00,,55,,,,,,,
11/24/2015,11/24/2015 12:00,,50,,,,,,,
11/24/2015,11/24/2015 12:06,22,,,,,,,,
11/24/2015,11/24/2015 12:07,,55,,,,,,,
11/24/2015,11/24/2015 12:14,,75,,,,,,,
11/24/2015,11/24/2015 12:21,,75,,,,,,,
11/24/2015,11/24/2015 12:27,,45,,,,,,,
11/24/2015,11/24/2015 12:35,,45,,,,,,,
11/24/2015,11/24/2015 12:37,30,,,,,,,,
11/24/2015,11/24/2015 12:42,,45,,,,,,,
11/24/2015,11/24/2015 12:49,,45,,,,,,,
11/24/2015,11/24/2015 12:56,,60,,,,,,,
11/24/2015,11/24/2015 13:07,,50,,,,,,,
11/24/2015,11/24/2015 13:14,,50,,,,,,,
11/24/2015,11/24/2015 13:21,,50,,,,,,,
11/24/2015,11/24/2015 13:27,,45,,,,,,,
11/24/2015,11/24/2015 13:35,,60,,,,,,,
11/24/2015,11/24/2015 13:42,,60,,,,,,,
11/24/2015,11/24/2015 13:49,,70,,,,,,,
11/24/2015,11/24/2015 13:56,,55,,,,,,,
11/24/2015,11/24/2015 14:07,,50,,,,,,,
11/24/2015,11/24/2015 14:14,,50,,,,,,,
11/24/2015,11/24/2015 14:21,,60,,,,,,,
11/24/2015,11/24/2015 14:27,,60,,,,,,,
11/24/2015,11/24/2015 14:35,,55,,,,,,,
11/24/2015,11/24/2015 14:42,,40,,,,,,,
11/24/2015,11/24/2015 14:49,,50,,,,,,,
11/24/2015,11/24/2015 14:56,,40,,,,,,,
11/24/2015,11/24/2015 15:21,,45,,,,,,,
11/24/2015,11/24/2015 15:27,,50,,,,,,,
11/24/2015,11/24/2015 15:35,,45,,,,,,,
11/24/2015,11/24/2015 15:42,,65,,,,,,,
11/24/2015,11/24/2015 15:49,,65,,,,,,,
11/24/2015,11/24/2015 15:56,,80,,,,,,,
11/24/2015,11/24/2015 16:00,,70,,,,,,,
11/24/2015,11/24/2015 16:07,,65,,,,,,,
11/24/2015,11/24/2015 16:14,,65,,,,,,,
11/24/2015,11/24/2015 16:15,,50,,,,,,,
11/24/2015,11/24/2015 16:35,,50,,,,,,,
11/24/2015,11/24/2015 16:42,,50,,,,,,,
11/24/2015,11/24/2015 16:49,,45,,,,,,,
11/24/2015,11/24/2015 16:56,,60,,,,,,,
11/24/2015,11/24/2015 17:05,,55,,,,,,,
11/24/2015,11/24/2015 17:07,,50,,,,,,,
11/24/2015,11/24/2015 17:14,,50,,,,,,,
11/24/2015,11/24/2015 17:21,,50,,,,,,,
11/24/2015,11/24/2015 17:27,,50,,,,,,,
11/24/2015,11/24/2015 17:42,,45,,,,,,,
11/24/2015,11/24/2015 17:49,,45,,,,,,,
11/24/2015,11/24/2015 17:56,,45,,,,,,,
11/24/2015,11/24/2015 18:07,,25,,,,,,,
11/24/2015,11/24/2015 18:14,,35,,,,,,,
11/24/2015,11/24/2015 18:27,,25,,,,,,,
11/24/2015,11/24/2015 18:35,,25,,,,,,,
11/24/2015,11/24/2015 18:49,,45,,,,,,,
11/24/2015,11/24/2015 18:56,,45,,,,,,,
11/24/2015,11/24/2015 19:00,,35,,,,,,,
11/24/2015,11/24/2015 19:07,,35,,,,,,,
11/24/2015,11/24/2015 19:14,,40,,,,,,,
11/24/2015,11/24/2015 19:21,,40,,,,,,,
11/24/2015,11/24/2015 19:27,,40,,,,,,,
11/24/2015,11/24/2015 19:35,,40,,,,,,,
11/24/2015,11/24/2015 19:42,,35,,,,,,,
11/24/2015,11/24/2015 19:49,,35,,,,,,,
11/24/2015,11/24/2015 19:56,,35,,,,,,,
11/24/2015,11/24/2015 20:07,,15,,,,,,,
11/24/2015,11/24/2015 20:14,,15,,,,,,,
11/24/2015,11/24/2015 20:21,,15,,,,,,,
11/24/2015,11/24/2015 20:27,,15,,,,,,,
11/24/2015,11/24/2015 20:35,,10,,,,,,,
11/24/2015,11/24/2015 20:42,,10,,,,,,,
11/24/2015,11/24/2015 20:49,,15,,,,,,,
11/24/2015,11/24/2015 20:56,,20,,,,,,,
11/24/2015,11/24/2015 21:00,,20,,,,,,,
11/24/2015,11/24/2015 21:07,,15,,,,,,,
11/24/2015,11/24/2015 21:14,,15,,,,,,,
11/24/2015,11/24/2015 21:21,,15,,,,,,,
11/24/2015,11/24/2015 21:27,,15,,,,,,,
11/24/2015,11/24/2015 21:35,,15,,,,,,,
11/24/2015,11/24/2015 21:36,7,,,,,,,,
11/24/2015,11/24/2015 21:42,,15,,,,,,,
11/24/2015,11/24/2015 21:49,,20,,,,,,,
11/24/2015,11/24/2015 21:56,,15,,,,,,,
11/24/2015,11/24/2015 22:07,,15,,,,,,,
11/24/2015,11/24/2015 22:14,,10,,,,,,,
11/24/2015,11/24/2015 22:21,,10,,,,,,,
11/24/2015,11/24/2015 22:27,,20,,,,,,,
11/24/2015,11/24/2015 22:35,,20,,,,,,,
11/24/2015,11/24/2015 22:42,,5,,,,,,,
11/24/2015,11/24/2015 22:42,,5,,,,,,,
11/24/2015,11/24/2015 22:42,7,,,,,,,,
11/24/2015,11/24/2015 22:49,,5,,,,,,,
11/24/2015,11/24/2015 22:56,,10,,,,,,,
11/24/2015,11/24/2015 23:00,,10,,,,,,,
11/24/2015,11/24/2015 23:04,,10,,,,,,,
11/24/2015,11/24/2015 23:07,,10,,,,,,,
11/24/2015,11/24/2015 23:11,,40,,,,,,,
11/24/2015,11/24/2015 23:14,,40,,,,,,,
11/24/2015,11/24/2015 23:21,,30,,,,,,,
11/24/2015,11/24/2015 23:27,,10,,,,,,,
11/24/2015,11/24/2015 23:35,,10,,,,,,,
11/24/2015,11/24/2015 23:42,,5,,,,,,,
11/24/2015,11/24/2015 23:49,,5,,,,,,,
11/24/2015,11/24/2015 23:56,,5,,,,,,,
11/24/2015,11/25/2015 0:00,,5,,,,,,,
11/25/2015,11/25/2015 8:07,,5,,,,,,,
11/25/2015,11/25/2015 8:14,,5,,,,,,,
11/25/2015,11/25/2015 8:21,,5,,,,,,,
11/25/2015,11/25/2015 8:27,,5,,,,,,,
11/25/2015,11/25/2015 8:35,,5,,,,,,,
11/25/2015,11/25/2015 8:42,,5,,,,,,,
11/25/2015,11/25/2015 8:49,,5,,,,,,,
11/25/2015,11/25/2015 8:56,,5,,,,,,,
11/25/2015,11/25/2015 9:07,,5,,,,,,,
11/25/2015,11/25/2015 9:14,,5,,,,,,,
11/25/2015,11/25/2015 9:21,,5,,,,,,,
11/25/2015,11/25/2015 9:25,4,,,,,,,,
11/25/2015,11/25/2015 9:27,,5,,,,,,,
11/25/2015,11/25/2015 9:35,,5,,,,,,,
11/25/2015,11/25/2015 9:42,,10,,,,,,,
11/25/2015,11/25/2015 9:49,,10,,,,,,,
11/25/2015,11/25/2015 9:56,,10,,,,,,,
11/25/2015,11/25/2015 10:07,,20,,,,,,,
11/25/2015,11/25/2015 10:14,,25,,,,,,,
11/25/2015,11/25/2015 10:21,,25,,,,,,,
11/25/2015,11/25/2015 10:27,,25,,,,,,,
11/25/2015,11/25/2015 10:35,,25,,,,,,,
11/25/2015,11/25/2015 10:35,,25,,,,,,,
11/25/2015,11/25/2015 10:40,,45,,,,,,,
11/25/2015,11/25/2015 10:42,,60,,,,,,,
11/25/2015,11/25/2015 10:46,,60,,,,,,,
11/25/2015,11/25/2015 10:49,,60,,,,,,,
11/25/2015,11/25/2015 11:07,,55,,,,,,,
11/25/2015,11/25/2015 11:14,,55,,,,,,,
11/25/2015,11/25/2015 11:21,,35,,,,,,,
11/25/2015,11/25/2015 11:27,,35,,,,,,,
11/25/2015,11/25/2015 11:35,,40,,,,,,,
11/25/2015,11/25/2015 11:42,26,,,,,,,,
11/25/2015,11/25/2015 11:42,,40,,,,,,,
11/25/2015,11/25/2015 11:43,25,,,,,,,,
11/25/2015,11/25/2015 11:49,,40,,,,,,,
11/25/2015,11/25/2015 11:56,,35,,,,,,,
11/25/2015,11/25/2015 12:00,,40,,,,,,,
11/25/2015,11/25/2015 12:07,,40,,,,,,,
11/25/2015,11/25/2015 12:08,,40,,,,,,,
11/25/2015,11/25/2015 12:21,,40,,,,,,,
11/25/2015,11/25/2015 12:27,,40,,,,,,,
11/25/2015,11/25/2015 12:35,,40,,,,,,,
11/25/2015,11/25/2015 12:37,,40,,,,,,,
11/25/2015,11/25/2015 12:39,36,,,,,,,,
11/25/2015,11/25/2015 12:42,,40,,,,,,,
11/25/2015,11/25/2015 12:49,,45,,,,,,,
11/25/2015,11/25/2015 12:56,,45,,,,,,,
11/25/2015,11/25/2015 13:07,,45,,,,,,,
11/25/2015,11/25/2015 13:14,,45,,,,,,,
11/25/2015,11/25/2015 13:21,,55,,,,,,,
11/25/2015,11/25/2015 13:27,,55,,,,,,,
11/25/2015,11/25/2015 13:35,,55,,,,,,,
11/25/2015,11/25/2015 13:42,,55,,,,,,,
11/25/2015,11/25/2015 13:49,,45,,,,,,,
11/25/2015,11/25/2015 13:54,23,,,,,,,,
11/25/2015,11/25/2015 13:56,,45,,,,,,,
11/25/2015,11/25/2015 14:07,,50,,,,,,,
11/25/2015,11/25/2015 14:14,,50,,,,,,,
11/25/2015,11/25/2015 14:20,,50,,,,,,,
11/25/2015,11/25/2015 14:21,,45,,,,,,,
11/25/2015,11/25/2015 14:27,,35,,,,,,,
11/25/2015,11/25/2015 14:35,,45,,,,,,,
11/25/2015,11/25/2015 14:42,,45,,,,,,,
11/25/2015,11/25/2015 14:49,,35,,,,,,,
11/25/2015,11/25/2015 14:56,,30,,,,,,,
11/25/2015,11/25/2015 15:00,,,,,,,,,
11/25/2015,11/25/2015 15:07,,,,,,,,,
11/25/2015,11/25/2015 15:14,,,,,,,,,
11/25/2015,11/25/2015 15:21,,40,,,,,,,
11/25/2015,11/25/2015 15:27,,40,,,,,,,
11/25/2015,11/25/2015 15:35,,40,,,,,,,
11/25/2015,11/25/2015 15:42,,40,,,,,,,
11/25/2015,11/25/2015 15:49,,60,,,,,,,
11/25/2015,11/25/2015 15:56,,50,,,,,,,
11/25/2015,11/25/2015 15:56,,50,,,,,,,
11/25/2015,11/25/2015 16:00,,50,,,,,,,
11/25/2015,11/25/2015 16:07,,50,,,,,,,
11/25/2015,11/25/2015 16:14,,45,,,,,,,
11/25/2015,11/25/2015 16:21,,50,,,,,,,
11/25/2015,11/25/2015 16:27,,50,,,,,,,
11/25/2015,11/25/2015 16:35,,45,,,,,,,
11/25/2015,11/25/2015 16:42,,45,,,,,,,
11/25/2015,11/25/2015 16:49,,45,,,,,,,
11/25/2015,11/25/2015 16:56,,45,,,,,,,
11/25/2015,11/25/2015 16:59,,45,,,,,,,
11/25/2015,11/25/2015 17:07,,45,,,,,,,
11/25/2015,11/25/2015 17:14,,50,,,,,,,
11/25/2015,11/25/2015 17:21,,45,,,,,,,
11/25/2015,11/25/2015 17:27,,45,,,,,,,
11/25/2015,11/25/2015 17:42,,60,,,,,,,
11/25/2015,11/25/2015 17:49,,60,,,,,,,
11/25/2015,11/25/2015 17:56,,50,,,,,,,
11/25/2015,11/25/2015 18:07,,40,,,,,,,
11/25/2015,11/25/2015 18:10,16,,,,,,,,
11/25/2015,11/25/2015 18:14,,40,,,,,,,
11/25/2015,11/25/2015 18:21,,25,,,,,,,
11/25/2015,11/25/2015 18:27,,25,,,,,,,
11/25/2015,11/25/2015 18:35,,25,,,,,,,
11/25/2015,11/25/2015 18:42,,30,,,,,,,
11/25/2015,11/25/2015 18:49,,30,,,,,,,
11/25/2015,11/25/2015 18:56,,35,,,,,,,
11/25/2015,11/25/2015 19:01,,45,,,,,,,
11/25/2015,11/25/2015 19:02,23,,,,,,,,
11/25/2015,11/25/2015 19:07,,45,,,,,,,
11/25/2015,11/25/2015 19:14,,40,,,,,,,
11/25/2015,11/25/2015 19:21,,35,,,,,,,
11/25/2015,11/25/2015 19:27,,35,,,,,,,
11/25/2015,11/25/2015 19:42,,25,,,,,,,
11/25/2015,11/25/2015 19:49,,25,,,,,,,
11/25/2015,11/25/2015 19:56,,30,,,,,,,
11/25/2015,11/25/2015 19:57,21,,,,,,,,
11/25/2015,11/25/2015 20:07,,30,,,,,,,
11/25/2015,11/25/2015 20:14,,30,,,,,,,
11/25/2015,11/25/2015 20:21,,20,,,,,,,
11/25/2015,11/25/2015 20:27,,15,,,,,,,
11/25/2015,11/25/2015 20:35,,15,,,,,,,
11/25/2015,11/25/2015 20:42,,10,,,,,,,
11/25/2015,11/25/2015 20:49,,10,,,,,,,
11/25/2015,11/25/2015 20:56,,10,,,,,,,
11/25/2015,11/25/2015 21:00,,10,,,,,,,
11/25/2015,11/25/2015 21:07,,5,,,,,,,
11/25/2015,11/25/2015 21:14,,5,,,,,,,
11/25/2015,11/25/2015 21:21,,10,,,,,,,
11/25/2015,11/25/2015 21:32,,15,,,,,,,
11/25/2015,11/25/2015 21:35,,20,,,,,,,
11/25/2015,11/25/2015 21:42,,25,,,,,,,
11/25/2015,11/25/2015 21:49,,,,,,,,,
11/25/2015,11/25/2015 21:56,,,,,,,,,
11/25/2015,11/25/2015 22:00,,,,,,,,,
11/25/2015,11/25/2015 22:07,,,,,,,,,
11/25/2015,11/25/2015 22:14,,,,,,,,,
11/25/2015,11/25/2015 22:27,,,,,,,,,
11/25/2015,11/25/2015 22:35,,,,,,,,,
11/25/2015,11/25/2015 22:42,,,,,,,,,
11/25/2015,11/25/2015 22:49,,,,,,,,,
11/25/2015,11/25/2015 22:56,,,,,,,,,
11/25/2015,11/25/2015 23:00,,,,,,,,,
11/25/2015,11/25/2015 23:07,,,,,,,,,
11/25/2015,11/25/2015 23:14,,,,,,,,,
11/25/2015,11/25/2015 23:21,,,,,,,,,
11/25/2015,11/25/2015 23:27,,,,,,,,,
11/25/2015,11/25/2015 23:42,,25,,,,,,,
11/25/2015,11/25/2015 23:49,,20,,,,,,,
11/25/2015,11/26/2015 0:00,,20,,,,,,,
